timestamp,yaw
2025-07-19T07:16:02.057964,-103.76829605730133
2025-07-19T07:16:02.117890,-119.74282468962923
2025-07-19T07:16:02.172015,-129.59452891214352
2025-07-19T07:16:02.236432,-133.65410067111733
2025-07-19T07:16:02.291366,-135.33106288866247
2025-07-19T07:16:02.343808,-142.13231813270886
2025-07-19T07:16:02.408273,-144.80977143117943
2025-07-19T07:16:02.470975,-145.77438680543563
2025-07-19T07:16:02.524730,-146.81395069659123
2025-07-19T07:16:02.583904,-148.58414102624013
2025-07-19T07:16:02.632461,-149.6037273715838
2025-07-19T07:16:02.681451,-149.30521017182576
2025-07-19T07:16:02.726312,-148.68564432529757
2025-07-19T07:16:02.777779,-147.63937948972472
2025-07-19T07:16:02.842689,-145.55743026967417
2025-07-19T07:16:02.912349,-143.75238536866974
2025-07-19T07:16:02.973236,-134.50770722247583
2025-07-19T07:16:03.035872,-130.4773763203644
2025-07-19T07:16:03.099436,-119.70253833979135
2025-07-19T07:16:03.158769,-116.09601037955628
2025-07-19T07:16:03.232352,-95.65126124609755
2025-07-19T07:16:03.300969,-93.36764960209747
2025-07-19T07:16:03.362717,-79.82055123255124
2025-07-19T07:16:03.418503,-69.97954732484483
2025-07-19T07:16:03.489079,-61.435816691919904
2025-07-19T07:16:03.576830,-51.87185613776773
2025-07-19T07:16:03.633013,-43.32474712052558
2025-07-19T07:16:03.697064,-35.676450407824156
2025-07-19T07:16:03.757336,-28.182984765825495
2025-07-19T07:16:03.808909,-19.558859200451312
2025-07-19T07:16:03.862832,-8.92096550040443
2025-07-19T07:16:03.915451,-10.540513625735692
2025-07-19T07:16:03.970613,-2.215877670335678
2025-07-19T07:16:04.028224,2.197115503586653
2025-07-19T07:16:04.090280,2.4904650630062846
2025-07-19T07:16:04.151745,7.354627556839448
2025-07-19T07:16:04.208364,12.877701798989188
2025-07-19T07:16:04.265360,13.861173336892277
2025-07-19T07:16:04.317431,16.67027355520895
2025-07-19T07:16:04.378090,19.765430897833493
2025-07-19T07:16:04.429570,22.30704903158853
2025-07-19T07:16:04.495252,23.36284596430635
2025-07-19T07:16:04.557912,24.296752987411544
2025-07-19T07:16:04.630725,25.97765786694311
2025-07-19T07:16:04.686610,27.667651565578954
2025-07-19T07:16:04.745740,27.872885828659104
2025-07-19T07:16:04.797616,28.460577286639037
2025-07-19T07:16:04.856183,27.668484950603105
2025-07-19T07:16:04.913070,28.585655693267643
2025-07-19T07:16:04.983350,28.49592390447839
2025-07-19T07:16:05.042428,29.240005409661197
2025-07-19T07:16:05.101259,29.141613792275734
2025-07-19T07:16:05.154985,29.208683265680286
2025-07-19T07:16:05.209657,28.59274773174837
2025-07-19T07:16:05.263391,29.52992350450397
2025-07-19T07:16:05.316130,29.408062810808318
2025-07-19T07:16:05.380662,29.487838285208696
2025-07-19T07:16:05.434304,28.8661656801832
2025-07-19T07:16:05.497775,29.1320150020968
2025-07-19T07:16:05.571491,29.222652297436206
2025-07-19T07:16:05.639701,29.30660215412069
2025-07-19T07:16:05.697860,29.377840290440645
2025-07-19T07:16:05.752765,28.760526331702174
2025-07-19T07:16:05.814655,29.02014409529961
2025-07-19T07:16:05.864633,29.78244882499121
2025-07-19T07:16:05.913604,28.940765630103467
2025-07-19T07:16:05.980186,29.874312655679123
2025-07-19T07:16:06.032400,29.788027583849605
2025-07-19T07:16:06.087958,29.17557474171042
2025-07-19T07:16:06.141872,29.421220281085393
2025-07-19T07:16:06.204465,29.497796293150156
2025-07-19T07:16:06.260993,29.56692228370869
2025-07-19T07:16:06.314621,29.632355557525724
2025-07-19T07:16:06.380475,29.712726899312536
2025-07-19T07:16:06.432214,29.775843850629887
2025-07-19T07:16:06.484635,29.146975143371122
2025-07-19T07:16:06.544973,29.41192542251882
2025-07-19T07:16:06.613406,29.494647024122738
2025-07-19T07:16:06.669487,29.562795584163382
2025-07-19T07:16:06.724274,29.629190003566677
2025-07-19T07:16:06.785856,28.3710687085068
2025-07-19T07:16:06.831793,28.75718801006637
2025-07-19T07:16:06.886469,28.13859845539748
2025-07-19T07:16:06.934290,29.088255738478093
2025-07-19T07:16:06.996143,28.951732025105503
2025-07-19T07:16:07.052502,28.34194680096406
2025-07-19T07:16:07.116827,28.59397873237269
2025-07-19T07:16:07.171241,28.65821759135133
2025-07-19T07:16:07.228935,28.726223116530072
2025-07-19T07:16:07.289239,28.131664816016457
2025-07-19T07:16:07.343282,28.360563292242787
2025-07-19T07:16:07.398804,28.425566555889073
2025-07-19T07:16:07.450873,27.100848924036338
2025-07-19T07:16:07.514077,26.8984093175018
2025-07-19T07:16:07.585643,27.138229963413306
2025-07-19T07:16:07.638718,26.51226662529435
2025-07-19T07:16:07.694696,26.76165481118178
2025-07-19T07:16:07.756366,26.166508036062158
2025-07-19T07:16:07.861425,26.449002456142754
2025-07-19T07:16:07.921373,25.84909381331512
2025-07-19T07:16:07.986894,26.088292485568147
2025-07-19T07:16:08.045110,26.152854605493395
2025-07-19T07:16:08.103351,26.217500256236
2025-07-19T07:16:08.157654,26.277515686289465
2025-07-19T07:16:08.211632,27.02235008195357
2025-07-19T07:16:08.267953,27.57971364257645
2025-07-19T07:16:08.327358,28.13799909369829
2025-07-19T07:16:08.378574,28.028087465486152
2025-07-19T07:16:08.429095,30.88077473640303
2025-07-19T07:16:08.484971,32.191045080420864
2025-07-19T07:16:08.542907,33.0725574277804
2025-07-19T07:16:08.606322,33.462755574102346
2025-07-19T07:16:08.667560,34.708402302521776
2025-07-19T07:16:08.722028,35.13493542326033
2025-07-19T07:16:08.791171,36.33044996908771
2025-07-19T07:16:08.875739,36.768916157539586
2025-07-19T07:16:08.925575,37.41551160203778
2025-07-19T07:16:08.989763,37.95563375209542
2025-07-19T07:16:09.050072,39.214058971095106
2025-07-19T07:16:09.106850,40.30971301238993
2025-07-19T07:16:09.163931,41.38770163056872
2025-07-19T07:16:09.234191,41.77764382913062
2025-07-19T07:16:09.303644,41.731600892309345
2025-07-19T07:16:09.372107,42.47343928491547
2025-07-19T07:16:09.420111,41.685843958506595
2025-07-19T07:16:09.470649,42.66288092286747
2025-07-19T07:16:09.523164,43.22950941703059
2025-07-19T07:16:09.610255,43.160955311235426
2025-07-19T07:16:09.663018,43.23589776157654
2025-07-19T07:16:09.723426,43.321324657486315
2025-07-19T07:16:09.777600,43.39790868481998
2025-07-19T07:16:09.832590,43.47511565014703
2025-07-19T07:16:09.891826,43.558697427110076
2025-07-19T07:16:09.953989,44.30781690257373
2025-07-19T07:16:10.015899,44.23483604187369
2025-07-19T07:16:10.075483,43.65187789616407
2025-07-19T07:16:10.129837,43.8957084986782
2025-07-19T07:16:10.190568,43.981109542240134
2025-07-19T07:16:10.251087,44.73255480224998
2025-07-19T07:16:10.302285,44.63992196025776
2025-07-19T07:16:10.359037,44.720100732343106
2025-07-19T07:16:10.410414,44.79348751377647
2025-07-19T07:16:10.468333,44.875688228120104
2025-07-19T07:16:10.516109,44.94356309637891
2025-07-19T07:16:10.571384,45.0221274576755
2025-07-19T07:16:10.636187,45.11401935677915
2025-07-19T07:16:10.699571,45.86232322806339
2025-07-19T07:16:10.769291,45.16035342910971
2025-07-19T07:16:10.835827,46.049301602461505
2025-07-19T07:16:10.888075,45.97271704348784
2025-07-19T07:16:10.944988,46.054930582043795
2025-07-19T07:16:10.995982,46.82421902060438
2025-07-19T07:16:11.054467,46.71107800155839
2025-07-19T07:16:11.112218,46.795678728756805
2025-07-19T07:16:11.187502,47.53764771132585
2025-07-19T07:16:11.251066,48.15554800932829
2025-07-19T07:16:11.312380,48.74973598675094
2025-07-19T07:16:11.376200,49.99643766869193
2025-07-19T07:16:11.428570,49.760910280655054
2025-07-19T07:16:11.484955,50.52265823341011
2025-07-19T07:16:11.535504,50.4211527246612
2025-07-19T07:16:11.611350,50.53360362066317
2025-07-19T07:16:11.674344,49.97104026455463
2025-07-19T07:16:11.762541,49.03296591227782
2025-07-19T07:16:11.825727,48.03367700030931
2025-07-19T07:16:11.889618,47.78368733745291
2025-07-19T07:16:11.946678,45.32872600390316
2025-07-19T07:16:11.993655,44.661007922248956
2025-07-19T07:16:12.054760,43.83865636755286
2025-07-19T07:16:12.115323,41.59157338117557
2025-07-19T07:16:12.179468,40.3660557861314
2025-07-19T07:16:12.245297,38.96071900560351
2025-07-19T07:16:12.308203,38.83558083566539
2025-07-19T07:16:12.365649,36.36835722771334
2025-07-19T07:16:12.431331,34.53110042186309
2025-07-19T07:16:12.480248,32.37882547206645
2025-07-19T07:16:12.529915,31.848766428868053
2025-07-19T07:16:12.584608,30.25410651695007
2025-07-19T07:16:12.653377,29.595026426893188
2025-07-19T07:16:12.711196,27.248921825185658
2025-07-19T07:16:12.766694,24.596242874995955
2025-07-19T07:16:12.839708,23.651796834310215
2025-07-19T07:16:12.900571,22.12892986835066
2025-07-19T07:16:12.960274,17.32623585161184
2025-07-19T07:16:13.021879,14.745421428496643
2025-07-19T07:16:13.076580,13.709403966243023
2025-07-19T07:16:13.142313,7.124598741237248
2025-07-19T07:16:13.193815,5.358552175278441
2025-07-19T07:16:13.255462,0.3876727537079834
2025-07-19T07:16:13.318387,-4.037900527572983
2025-07-19T07:16:13.383066,-9.798200493836577
2025-07-19T07:16:13.442398,-15.4440439666667
2025-07-19T07:16:13.513021,-16.78340782048114
2025-07-19T07:16:13.574400,-24.039337717320173
2025-07-19T07:16:13.651613,-28.37711341433161
2025-07-19T07:16:13.714498,-33.685269031379605
2025-07-19T07:16:13.767189,-40.38783568115042
2025-07-19T07:16:13.839863,-45.161084445189616
2025-07-19T07:16:13.898762,-52.37275149219487
2025-07-19T07:16:13.961961,-56.79742909606985
2025-07-19T07:16:14.020553,-60.63400393264427
2025-07-19T07:16:14.083025,-61.28646999150266
2025-07-19T07:16:14.135064,-70.5283332811339
2025-07-19T07:16:14.214802,-69.17703241451336
2025-07-19T07:16:14.346100,-72.514092360297
2025-07-19T07:16:14.428302,-74.00009344280879
2025-07-19T07:16:14.484218,-77.7715999060017
2025-07-19T07:16:14.551101,-78.07209844468922
2025-07-19T07:16:14.618678,-82.38356444385218
2025-07-19T07:16:14.687546,-85.94697050518839
2025-07-19T07:16:14.745520,-85.67782028359964
2025-07-19T07:16:14.800906,-85.57375618122892
2025-07-19T07:16:14.862343,-84.98899637248448
2025-07-19T07:16:14.920401,-84.54948964935356
2025-07-19T07:16:14.976666,-83.4337703897819
2025-07-19T07:16:15.050490,-82.6039884707683
2025-07-19T07:16:15.111003,-81.61638771899914
2025-07-19T07:16:15.170169,-80.00115325518169
2025-07-19T07:16:15.234500,-78.62025713252083
2025-07-19T07:16:15.292581,-75.78215083322716
2025-07-19T07:16:15.343273,-73.21154803313732
2025-07-19T07:16:15.420376,-71.11434155462729
2025-07-19T07:16:15.485643,-67.26412123471025
2025-07-19T07:16:15.551333,-66.42379818328234
2025-07-19T07:16:15.617121,-61.06503113493469
2025-07-19T07:16:15.696406,-58.10364559004005
2025-07-19T07:16:15.767575,-53.90221879311742
2025-07-19T07:16:15.829112,-47.78034098985862
2025-07-19T07:16:15.902962,-41.322349557421695
2025-07-19T07:16:15.962247,-35.75531156088089
2025-07-19T07:16:16.017799,-29.442353055572184
2025-07-19T07:16:16.083105,-23.781966830264064
2025-07-19T07:16:16.148905,-18.432759181000307
2025-07-19T07:16:16.208638,-11.41979509787993
2025-07-19T07:16:16.268771,-4.225609564227877
2025-07-19T07:16:16.320411,1.0677799265423347
2025-07-19T07:16:16.375603,8.51956804567214
2025-07-19T07:16:16.431512,14.181958259340384
2025-07-19T07:16:16.483528,19.67426740959796
2025-07-19T07:16:16.539452,25.77297299475946
2025-07-19T07:16:16.600471,28.333732819973598
2025-07-19T07:16:16.661801,33.2251816519358
2025-07-19T07:16:16.730907,35.06018613182295
2025-07-19T07:16:16.785748,41.91325074980466
2025-07-19T07:16:16.841768,47.44787457880738
2025-07-19T07:16:16.906870,49.50375620979846
2025-07-19T07:16:16.957123,50.74825782354584
2025-07-19T07:16:17.017479,54.241413742019866
2025-07-19T07:16:17.088194,55.282022234220975
2025-07-19T07:16:17.151744,58.2470266694357
2025-07-19T07:16:17.200725,61.06370898115993
2025-07-19T07:16:17.265261,62.774046560349696
2025-07-19T07:16:17.331380,64.22045848353036
2025-07-19T07:16:17.391592,65.20568419965443
2025-07-19T07:16:17.447339,64.97189712422083
2025-07-19T07:16:17.515795,66.3857024068236
2025-07-19T07:16:17.577101,65.5381074770619
2025-07-19T07:16:17.633724,66.47906241297042
2025-07-19T07:16:17.706740,65.79540263767069
2025-07-19T07:16:17.774658,66.05227236501973
2025-07-19T07:16:17.840565,65.51731219917212
2025-07-19T07:16:17.905358,65.12709625840333
2025-07-19T07:16:17.972468,64.74958879453426
2025-07-19T07:16:18.045732,64.38929988677069
2025-07-19T07:16:18.103197,64.62487519832443
2025-07-19T07:16:18.172082,64.74353238641727
2025-07-19T07:16:18.229815,64.17120678591596
2025-07-19T07:16:18.293760,64.45349802554503
2025-07-19T07:16:18.354322,64.5574008192632
2025-07-19T07:16:18.420150,64.67071264249948
2025-07-19T07:16:18.486365,64.78460003966035
2025-07-19T07:16:18.548914,64.89223807654321
2025-07-19T07:16:18.613835,64.34932332256399
2025-07-19T07:16:18.682782,64.6211016430689
2025-07-19T07:16:18.736289,64.71267486710289
2025-07-19T07:16:18.801138,63.51301280766987
2025-07-19T07:16:18.858617,64.5936413518457
2025-07-19T07:16:18.925898,63.23600846006336
2025-07-19T07:16:18.996847,63.65206682359995
2025-07-19T07:16:19.060702,63.75937240015678
2025-07-19T07:16:19.115691,63.16981326432759
2025-07-19T07:16:19.185400,63.46708789695206
2025-07-19T07:16:19.258725,63.59015029213754
2025-07-19T07:16:19.314511,63.683378558164975
2025-07-19T07:16:19.373941,63.11314425386098
2025-07-19T07:16:19.431814,62.70525624937258
2025-07-19T07:16:19.489209,62.97213864542098
2025-07-19T07:16:19.545347,63.74370950531169
2025-07-19T07:16:19.614877,63.03573428720706
2025-07-19T07:16:19.692630,63.308129869284805
2025-07-19T07:16:19.753063,64.07420047689276
2025-07-19T07:16:19.821945,64.02304797270938
2025-07-19T07:16:19.876579,63.43000845666271
2025-07-19T07:16:19.935183,63.70980157105534
2025-07-19T07:16:19.984949,63.090034663503495
2025-07-19T07:16:20.045991,63.39150092338144
2025-07-19T07:16:20.130902,63.5295864272984
2025-07-19T07:16:20.221710,63.677357002063275
2025-07-19T07:16:20.330739,63.85836231785788
2025-07-19T07:16:20.406146,63.34860692239813
2025-07-19T07:16:20.503401,64.24357397271385
2025-07-19T07:16:20.562698,63.568503484243315
2025-07-19T07:16:20.618894,63.150717370480386
2025-07-19T07:16:20.688252,62.79514381519385
2025-07-19T07:16:20.754535,62.39472911515385
2025-07-19T07:16:20.818311,61.99124350335413
2025-07-19T07:16:20.879125,61.57789588696827
2025-07-19T07:16:21.006410,61.94511742986672
2025-07-19T07:16:21.089724,62.074809394626996
2025-07-19T07:16:21.158333,62.18460325018611
2025-07-19T07:16:21.227525,61.64981461347272
2025-07-19T07:16:21.287245,61.88743609063181
2025-07-19T07:16:21.348242,61.31860915918313
2025-07-19T07:16:21.408596,61.57669259494373
2025-07-19T07:16:21.489454,61.70275912306387
2025-07-19T07:16:21.548390,61.79481918623262
2025-07-19T07:16:21.606224,62.55863775659534
2025-07-19T07:16:21.678511,62.4989305341913
2025-07-19T07:16:21.749795,63.251863711787536
2025-07-19T07:16:21.819191,63.22126860502684
2025-07-19T07:16:21.880797,63.31838608424367
2025-07-19T07:16:21.939807,64.75070898464148
2025-07-19T07:16:21.998554,64.50694457385178
2025-07-19T07:16:22.064841,65.26443227547057
2025-07-19T07:16:22.142366,65.23860435206231
2025-07-19T07:16:22.231064,66.60914363951636
2025-07-19T07:16:22.298829,67.14085916607226
2025-07-19T07:16:22.361120,67.75764950121551
2025-07-19T07:16:22.420497,69.03274637492628
2025-07-19T07:16:22.486140,70.76082507775384
2025-07-19T07:16:22.552230,71.07274897313901
2025-07-19T07:16:22.612443,71.68870842531457
2025-07-19T07:16:22.670647,72.29690793261005
2025-07-19T07:16:22.723529,74.28615814704956
2025-07-19T07:16:22.786137,74.48869611154134
2025-07-19T07:16:22.846440,75.76748822450223
2025-07-19T07:16:22.905548,76.88282510919795
2025-07-19T07:16:22.962866,77.99762315324553
2025-07-19T07:16:23.029345,79.07297344707197
2025-07-19T07:16:23.090354,78.88488524755367
2025-07-19T07:16:23.150512,80.33007430545018
2025-07-19T07:16:23.208585,82.12471932066977
2025-07-19T07:16:23.262425,81.709901710287
2025-07-19T07:16:23.315356,83.87873785040301
2025-07-19T07:16:23.372534,86.12413946029264
2025-07-19T07:16:23.440783,87.50078813773408
2025-07-19T07:16:23.496104,89.89773703584021
2025-07-19T07:16:23.551383,89.9688713477863
2025-07-19T07:16:23.599927,91.29539856268518
2025-07-19T07:16:23.673417,91.67681121035312
2025-07-19T07:16:23.742361,92.32994357094199
2025-07-19T07:16:23.806671,91.66343874964944
2025-07-19T07:16:23.870262,93.26679883543414
2025-07-19T07:16:23.933112,92.42219698587978
2025-07-19T07:16:23.988358,93.3797116744476
2025-07-19T07:16:24.044667,93.31780968968988
2025-07-19T07:16:24.113793,92.81448061979366
2025-07-19T07:16:24.182252,93.75055077297944
2025-07-19T07:16:24.244379,93.73626515615462
2025-07-19T07:16:24.315991,94.5270317204363
2025-07-19T07:16:24.392707,93.89638381137922
2025-07-19T07:16:24.477860,94.22727483741006
2025-07-19T07:16:24.569934,94.42095037610822
2025-07-19T07:16:24.651059,94.59105701210325
2025-07-19T07:16:24.726215,94.74904907780844
2025-07-19T07:16:24.797790,94.89930153681168
2025-07-19T07:16:24.847584,95.00407569021306
2025-07-19T07:16:24.905996,95.12654479431046
2025-07-19T07:16:24.962685,95.24511803930406
2025-07-19T07:16:25.020912,95.36786264030349
2025-07-19T07:16:25.076799,94.80587753448673
2025-07-19T07:16:25.142065,95.12118928729643
2025-07-19T07:16:25.201043,95.2442769175586
2025-07-19T07:16:25.257492,95.36211537070825
2025-07-19T07:16:25.320542,95.49414310347179
2025-07-19T07:16:25.373231,95.60328540102395
2025-07-19T07:16:25.437962,95.0837518843759
2025-07-19T07:16:25.499271,95.36648831606078
2025-07-19T07:16:25.557777,95.48815480438577
2025-07-19T07:16:25.618183,94.94601064450599
2025-07-19T07:16:25.683302,95.24693497876635
2025-07-19T07:16:25.736801,94.67290833951718
2025-07-19T07:16:25.793964,94.30065621351243
2025-07-19T07:16:25.850897,93.91570369736924
2025-07-19T07:16:25.910750,92.87850171500133
2025-07-19T07:16:25.964471,91.94705300404037
2025-07-19T07:16:26.024886,90.44279191771778
2025-07-19T07:16:26.077860,89.66139941278854
2025-07-19T07:16:26.138947,88.16640768289173
2025-07-19T07:16:26.208041,86.85716492616835
2025-07-19T07:16:26.269859,84.75597950262397
2025-07-19T07:16:26.328643,84.1734629963592
2025-07-19T07:16:26.396467,83.33969401990869
2025-07-19T07:16:26.457973,80.42912811327584
2025-07-19T07:16:26.513475,79.29940616011666
2025-07-19T07:16:26.573198,76.59975404436271
2025-07-19T07:16:26.625351,73.37508438507285
2025-07-19T07:16:26.699821,74.00950336405855
2025-07-19T07:16:26.763521,70.29942297238804
2025-07-19T07:16:26.842915,66.9675431491019
2025-07-19T07:16:26.917016,64.79560021382929
2025-07-19T07:16:26.985578,63.62339424211479
2025-07-19T07:16:27.047370,58.19349430977431
2025-07-19T07:16:27.107895,55.06181111641861
2025-07-19T07:16:27.159403,51.4184698848409
2025-07-19T07:16:27.211093,50.062945694657564
2025-07-19T07:16:27.280555,48.33688454512682
2025-07-19T07:16:27.341733,44.32966453191155
2025-07-19T07:16:27.396999,42.12411650404453
2025-07-19T07:16:27.457434,40.418005995750555
2025-07-19T07:16:27.556956,38.1702261384731
2025-07-19T07:16:27.648660,35.09400318877754
2025-07-19T07:16:27.724953,33.28228611440355
2025-07-19T07:16:27.782923,31.831560379146072
2025-07-19T07:16:27.848395,31.745890305442334
2025-07-19T07:16:27.914474,31.2955764210642
2025-07-19T07:16:27.980406,31.49466593539945
2025-07-19T07:16:28.038548,32.88130352067561
2025-07-19T07:16:28.085261,33.28717198057068
2025-07-19T07:16:28.138741,33.80434597909458
2025-07-19T07:16:28.199357,34.325593234515324
2025-07-19T07:16:28.252048,33.51331291327434
2025-07-19T07:16:28.304255,32.3592541764341
2025-07-19T07:16:28.365136,32.121798647957846
2025-07-19T07:16:28.428033,31.675116000043072
2025-07-19T07:16:28.500782,30.60887543652596
2025-07-19T07:16:28.570661,30.934117607828362
2025-07-19T07:16:28.644788,30.352244893126134
2025-07-19T07:16:28.708267,29.213797573171643
2025-07-19T07:16:28.768238,28.901517924434238
2025-07-19T07:16:28.831700,28.455259890348902
2025-07-19T07:16:28.888273,27.97166743299659
2025-07-19T07:16:28.941799,27.495691814842402
2025-07-19T07:16:29.015786,27.72998157254826
2025-07-19T07:16:29.070908,27.765194595907218
2025-07-19T07:16:29.131390,27.80390600454934
2025-07-19T07:16:29.187252,27.839561801030634
2025-07-19T07:16:29.258582,27.885306505029426
2025-07-19T07:16:29.326725,28.576646468156802
2025-07-19T07:16:29.391249,28.471536807628205
2025-07-19T07:16:29.475401,29.146632227028686
2025-07-19T07:16:29.529780,29.06295493354692
2025-07-19T07:16:29.603510,29.7479466348495
2025-07-19T07:16:29.716556,30.277697682304208
2025-07-19T07:16:29.782815,29.58190004575316
2025-07-19T07:16:29.855450,28.505852445287804
2025-07-19T07:16:29.936861,28.83358386518141
2025-07-19T07:16:30.009465,27.604616686742393
2025-07-19T07:16:30.070707,25.927318527242676
2025-07-19T07:16:30.140360,25.169626577125303
2025-07-19T07:16:30.202856,24.171379204048318
2025-07-19T07:16:30.265744,23.867270329235403
2025-07-19T07:16:30.324338,23.386627797423454
2025-07-19T07:16:30.387364,23.591740290750373
2025-07-19T07:16:30.456556,23.62913865818939
2025-07-19T07:16:30.514076,23.66033130296832
2025-07-19T07:16:30.573787,24.360932400834912
2025-07-19T07:16:30.664331,24.242651001419784
2025-07-19T07:16:30.745146,24.287359560371026
