roll,pitch,yaw,timestamp
0.11,0.25,0.01,1759343148.3744586
0.11,0.25,0.01,1759343148.3767502
0.11,0.25,0.01,1759343148.3797257
0.11,0.25,0.01,1759343148.382355
0.11,0.25,0.01,1759343148.384633
0.11,0.25,0.01,1759343148.386952
0.11,0.25,0.01,1759343148.389805
0.11,0.25,0.01,1759343148.3921442
0.11,0.25,0.01,1759343148.394437
0.11,0.25,0.01,1759343148.39676
0.11,0.25,0.01,1759343148.399166
0.11,0.25,0.01,1759343148.4019852
0.11,0.25,0.01,1759343148.407708
0.11,0.25,0.01,1759343148.410926
0.11,0.25,0.01,1759343148.414292
0.11,0.25,0.01,1759343148.418922
0.11,0.25,0.01,1759343148.422567
0.11,0.25,0.01,1759343148.4263053
0.11,0.25,0.01,1759343148.4290197
0.11,0.25,0.01,1759343148.4317918
0.11,0.25,0.01,1759343148.4342625
0.11,0.25,0.01,1759343148.43689
0.11,0.25,0.01,1759343148.4392
0.11,0.25,0.01,1759343148.4419308
0.11,0.25,0.01,1759343148.4443548
0.11,0.25,0.01,1759343148.446755
0.11,0.25,0.01,1759343148.449395
0.11,0.25,0.01,1759343148.45228
0.11,0.25,0.01,1759343148.454805
0.11,0.25,0.01,1759343148.4572616
0.11,0.25,0.01,1759343148.4600174
0.11,0.25,0.01,1759343148.4637926
0.11,0.25,0.01,1759343148.4661658
0.11,0.25,0.01,1759343148.4684446
0.11,0.25,0.01,1759343148.4707856
0.11,0.25,0.01,1759343148.4733124
0.11,0.25,0.01,1759343148.4763775
0.11,0.25,0.01,1759343148.478809
0.11,0.25,0.01,1759343148.4811747
0.11,0.25,0.01,1759343148.4838862
0.11,0.25,0.01,1759343148.4919193
0.11,0.25,0.01,1759343148.4950695
0.11,0.25,0.01,1759343148.498475
0.11,0.25,0.01,1759343148.5032873
0.11,0.25,0.01,1759343148.5091014
0.11,0.25,0.01,1759343148.5111818
0.11,0.25,0.01,1759343148.512912
0.11,0.25,0.01,1759343148.5161264
0.11,0.25,0.01,1759343148.5185635
0.11,0.25,0.01,1759343148.5202398
0.11,0.25,0.01,1759343148.5243118
0.11,0.25,0.01,1759343148.5271714
0.11,0.25,0.01,1759343148.530094
0.11,0.25,0.01,1759343148.532778
0.11,0.25,0.01,1759343148.5355384
0.11,0.25,0.01,1759343148.53882
0.11,0.25,0.01,1759343148.5420294
0.11,0.25,0.01,1759343148.5453277
0.11,0.25,0.01,1759343148.5480912
0.11,0.25,0.01,1759343148.5523052
0.11,0.25,0.01,1759343148.5554328
0.11,0.25,0.01,1759343148.558668
0.11,0.25,0.01,1759343148.5610936
0.11,0.25,0.01,1759343148.5652475
0.11,0.25,0.01,1759343148.5680938
0.11,0.25,0.01,1759343148.570605
0.11,0.25,0.01,1759343148.573136
0.11,0.25,0.01,1759343148.5760446
0.11,0.25,0.01,1759343148.5780723
0.11,0.25,0.01,1759343148.5799522
0.11,0.25,0.01,1759343148.5824654
0.11,0.25,0.01,1759343148.584348
0.11,0.25,0.01,1759343148.5863626
0.11,0.25,0.01,1759343148.5882626
0.11,0.25,0.01,1759343148.5902922
0.11,0.25,0.01,1759343148.5923514
0.11,0.25,0.01,1759343148.5950377
0.11,0.25,0.01,1759343148.6016488
0.11,0.25,0.01,1759343148.605099
0.11,0.25,0.01,1759343148.6096387
0.11,0.25,0.01,1759343148.6138449
0.11,0.25,0.01,1759343148.618162
0.11,0.25,0.01,1759343148.6214328
0.11,0.25,0.01,1759343148.625614
0.11,0.25,0.01,1759343148.6283507
0.11,0.25,0.01,1759343148.6311333
0.11,0.25,0.01,1759343148.6337574
0.11,0.25,0.01,1759343148.636165
0.11,0.25,0.01,1759343148.6384664
0.11,0.25,0.01,1759343148.640613
0.11,0.25,0.01,1759343148.642972
0.11,0.25,0.01,1759343148.6449554
0.11,0.25,0.01,1759343148.6471734
0.11,0.25,0.01,1759343148.6495345
0.11,0.25,0.01,1759343148.653278
0.11,0.25,0.01,1759343148.6565936
0.11,0.25,0.01,1759343148.659786
0.11,0.25,0.01,1759343148.6626816
0.11,0.25,0.01,1759343148.6654255
0.11,0.25,0.01,1759343148.669166
0.11,0.25,0.01,1759343148.6731095
0.11,0.25,0.01,1759343148.6771023
0.11,0.25,0.01,1759343148.6797855
0.11,0.25,0.01,1759343148.682291
0.11,0.25,0.01,1759343148.684835
0.11,0.25,0.01,1759343148.6868515
0.11,0.25,0.01,1759343148.689513
0.11,0.25,0.01,1759343148.6918364
0.11,0.25,0.01,1759343148.6941097
0.11,0.25,0.01,1759343148.6967769
0.11,0.25,0.01,1759343148.6984534
0.11,0.25,0.01,1759343148.7004492
0.11,0.25,0.01,1759343148.7030125
0.11,0.25,0.01,1759343148.704716
0.11,0.25,0.01,1759343148.7070827
0.11,0.25,0.01,1759343148.7111018
0.11,0.25,0.01,1759343148.7136278
0.11,0.25,0.01,1759343148.716181
0.11,0.25,0.01,1759343148.718656
0.11,0.25,0.01,1759343148.7211316
0.11,0.25,0.01,1759343148.7237804
0.11,0.25,0.01,1759343148.7264323
0.11,0.25,0.01,1759343148.729301
0.11,0.25,0.01,1759343148.7323298
0.11,0.25,0.01,1759343148.735739
0.11,0.25,0.01,1759343148.7374938
0.11,0.25,0.01,1759343148.7413447
0.11,0.25,0.01,1759343148.7434242
0.11,0.25,0.01,1759343148.7459266
0.11,0.25,0.01,1759343148.7501276
0.11,0.25,0.01,1759343148.7533023
0.11,0.25,0.01,1759343148.756426
0.11,0.25,0.01,1759343148.7600143
0.11,0.25,0.01,1759343148.7626266
0.11,0.25,0.01,1759343148.764314
0.11,0.25,0.01,1759343148.7662957
0.11,0.25,0.01,1759343148.7695415
0.11,0.25,0.01,1759343148.771956
0.11,0.25,0.01,1759343148.7757685
0.11,0.25,0.01,1759343148.7789526
0.11,0.25,0.01,1759343148.7820618
0.11,0.25,0.01,1759343148.7854795
0.11,0.25,0.01,1759343148.7872117
0.11,0.25,0.01,1759343148.7899642
0.11,0.25,0.01,1759343148.793656
0.11,0.25,0.01,1759343148.7970953
0.11,0.25,0.01,1759343148.799559
0.11,0.25,0.01,1759343148.8017
0.11,0.25,0.01,1759343148.8035116
0.11,0.25,0.01,1759343148.8054547
0.11,0.25,0.01,1759343148.8072505
0.11,0.25,0.01,1759343148.809806
0.11,0.25,0.01,1759343148.811944
0.11,0.25,0.01,1759343148.814325
0.11,0.25,0.01,1759343148.817343
0.11,0.25,0.01,1759343148.8198302
0.11,0.25,0.01,1759343148.821955
0.11,0.25,0.01,1759343148.823957
0.11,0.25,0.01,1759343148.8268564
0.11,0.25,0.01,1759343148.8285804
0.11,0.25,0.01,1759343148.8310878
0.11,0.25,0.01,1759343148.832832
0.11,0.25,0.01,1759343148.834762
0.11,0.25,0.01,1759343148.8374803
0.11,0.25,0.01,1759343148.8398952
0.11,0.25,0.01,1759343148.8426228
0.11,0.25,0.01,1759343148.8462043
0.11,0.25,0.01,1759343148.848385
0.11,0.25,0.01,1759343148.8503926
0.11,0.25,0.01,1759343148.8527305
0.11,0.25,0.01,1759343148.8551874
0.11,0.25,0.01,1759343148.8573687
0.11,0.25,0.01,1759343148.8593554
0.11,0.25,0.01,1759343148.8610709
0.11,0.25,0.01,1759343148.86403
0.11,0.25,0.01,1759343148.865752
0.11,0.25,0.01,1759343148.8674445
0.11,0.25,0.01,1759343148.869438
0.11,0.25,0.01,1759343148.871139
0.11,0.25,0.01,1759343148.8734365
0.11,0.25,0.01,1759343148.8763263
0.11,0.25,0.01,1759343148.8780591
0.11,0.25,0.01,1759343148.8798993
0.11,0.25,0.01,1759343148.88187
0.11,0.25,0.01,1759343148.8835597
0.11,0.25,0.01,1759343148.8852482
0.11,0.25,0.01,1759343148.8878205
0.11,0.25,0.01,1759343148.8910668
0.11,0.25,0.01,1759343148.8941717
0.11,0.25,0.01,1759343148.8960986
0.11,0.25,0.01,1759343148.8983884
0.11,0.25,0.01,1759343148.900399
0.11,0.25,0.01,1759343148.902761
0.11,0.25,0.01,1759343148.9051564
0.11,0.25,0.01,1759343148.9069006
0.11,0.25,0.01,1759343148.9091375
0.11,0.25,0.01,1759343148.910934
0.11,0.25,0.01,1759343148.9128876
0.11,0.25,0.01,1759343148.9147563
0.11,0.25,0.01,1759343148.9179454
0.11,0.25,0.01,1759343148.920255
0.11,0.25,0.01,1759343148.9233234
0.11,0.25,0.01,1759343148.9253025
0.11,0.25,0.01,1759343148.927003
0.11,0.25,0.01,1759343148.9316509
0.11,0.25,0.01,1759343148.934188
0.11,0.25,0.01,1759343148.9366057
0.11,0.25,0.01,1759343148.9383202
0.11,0.25,0.01,1759343148.941851
0.11,0.25,0.01,1759343148.9445944
0.11,0.25,0.01,1759343148.9479177
0.11,0.25,0.01,1759343148.951553
0.11,0.25,0.01,1759343148.954105
0.11,0.25,0.01,1759343148.9566195
0.11,0.25,0.01,1759343148.9597125
0.11,0.25,0.01,1759343148.962974
0.11,0.25,0.01,1759343148.9658043
0.11,0.25,0.01,1759343148.9701486
0.11,0.25,0.01,1759343148.974427
0.11,0.25,0.01,1759343148.9773
0.11,0.25,0.01,1759343148.9805138
0.11,0.25,0.01,1759343148.9832172
