cR,cP,cY,timestamp
-0.02208537053570617,-0.05308855062290782,-0.005392263727022794,1759343149.020875
-0.02242993703984561,-0.05498852588080947,-0.006326954655840074,1759343149.034965
-0.02315950265642252,-0.05454979277646954,-0.006488974820295886,1759343149.0490606
-0.022226793810240505,-0.05499453534655557,-0.006306860622430067,1759343149.062557
-0.02285776607359513,-0.054236851990897575,-0.005984501308803712,1759343149.077912
-0.021853855793929813,-0.053963035473207924,-0.00552021287375617,1759343149.0914009
-0.0214759325539644,-0.05450892582113704,-0.005796096429414187,1759343149.107541
-0.02234942047597224,-0.05397849423703278,-0.005933551808438606,1759343149.1211877
-0.022602038000636673,-0.05256123183273563,-0.00572672260617803,1759343149.17043
-0.02161007638742937,-0.05328834558502155,-0.005503928160539714,1759343149.2035065
-0.02283279360008276,-0.054471003453200606,-0.006323146783724762,1759343149.226339
-0.02296290036730664,-0.05513257280513517,-0.0064810115699116665,1759343149.2444775
-0.022211318539214674,-0.05235796726399921,-0.005392622970619307,1759343149.2811062
-0.022794955945210065,-0.05172961174480283,-0.005474020012089496,1759343149.2977843
-0.02378994159093923,-0.05305127960181177,-0.006296646097554624,1759343149.308745
-0.0223819873170844,-0.054554313734488796,-0.005790637160869442,1759343149.3209054
-0.022076128261202498,-0.053629079689472926,-0.005656151437579558,1759343149.3312106
-0.020946033079256472,-0.05265331763205845,-0.0054360449790256315,1759343149.3467116
-0.022386902988982337,-0.05293471720224313,-0.005718067756850184,1759343149.3607142
-0.023722100451516532,-0.05320428892000246,-0.006318685139045152,1759343149.3800411
-0.022227220972527436,-0.05487743337264066,-0.006208594782344574,1759343149.3920617
-0.02279730086652319,-0.05348150269028143,-0.005732741991528195,1759343149.4109006
-0.021222203979455474,-0.054495413492673,-0.005789327613983849,1759343149.437966
-0.022301004205700293,-0.052716700197831166,-0.005815877964993744,1759343149.4597058
-0.023680467356971668,-0.054835654146397725,-0.006205829283249814,1759343149.4881196
-0.021537902052070783,-0.05463854435061752,-0.00558808760609602,1759343149.5180268
-0.022822795647715558,-0.05499220872442851,-0.006467459956488473,1759343149.541412
-0.023018789615222045,-0.05389844623038205,-0.006014940450500307,1759343149.561795
-0.021395311890595622,-0.05531090103314685,-0.005965858026649633,1759343149.583653
-0.02182919198108033,-0.052607613260938206,-0.005481614588443203,1759343149.6058486
-0.02297215127867433,-0.05306032651068982,-0.006179152415762567,1759343149.6199305
-0.022767915377257142,-0.05450834081637421,-0.005957890689308717,1759343149.6351717
-0.0217921395067144,-0.05363489424953917,-0.005764517101494145,1759343149.6470263
-0.0212017562929331,-0.05479350326608183,-0.005946720977042317,1759343149.6619031
-0.0218731054678661,-0.05420406136990537,-0.00587103238834434,1759343149.6750968
-0.021884696883179823,-0.054408420473696616,-0.006364491748923161,1759343149.688623
-0.023192305574685625,-0.05089901656694257,-0.005640337641912274,1759343149.7044115
-0.021797606182916877,-0.056044494382496104,-0.00625845108865481,1759343149.7217703
-0.021983505556069656,-0.0526011038494014,-0.005206574963497761,1759343149.744029
-0.02274569970786641,-0.053809179054126285,-0.005861029136181413,1759343149.7679417
-0.022689503889995553,-0.053188335965372986,-0.006146389794728089,1759343149.781293
-0.022139685503166067,-0.054008403641303646,-0.006211784545726724,1759343149.7986722
-0.022674803706022303,-0.05261580456637357,-0.0054155779250025255,1759343149.8218288
-0.022176494654118386,-0.05350323175417294,-0.005787695312627634,1759343149.839378
-0.022410889525251956,-0.053021849593114304,-0.006124120081902804,1759343149.8582363
-0.02214336636291612,-0.05719991823704445,-0.00672837130010032,1759343149.8785007
-0.0215957229495906,-0.05402974730303152,-0.005726748683101367,1759343149.9046433
-0.021802556235682013,-0.05159603665915257,-0.005198986854788894,1759343149.9300933
-0.022533186727849694,-0.05386347814047701,-0.006270237690984484,1759343149.9527888
-0.022567497245586546,-0.05364119384838599,-0.0057608758425036705,1759343149.9705422
-0.020735809387697368,-0.050664067070316184,-0.0048528690736320814,1759343150.0020528
-0.022555026243493967,-0.055054090184952324,-0.006383040942677109,1759343150.03504
-0.02228214203181227,-0.054116747342845134,-0.00581920941175167,1759343150.0604217
-0.021295217218388625,-0.05476497139590698,-0.005393561461779997,1759343150.0795565
-0.022619179429861358,-0.05081279346322215,-0.00558009588807963,1759343150.1080952
-0.02285200589389988,-0.05361414711568094,-0.00584258920900436,1759343150.128853
-0.02133563936318437,-0.053376742328733025,-0.005533812012277119,1759343150.1468823
-0.023083961556987605,-0.05407336568326919,-0.006153639830349805,1759343150.163483
-0.02262843599653599,-0.052107087960679914,-0.005789217483698236,1759343150.178995
-0.023343909182816987,-0.05469328577545364,-0.006076278948621117,1759343150.1923854
-0.02170947801554039,-0.05411497954119591,-0.005908031492473223,1759343150.212845
-0.02209382975618256,-0.053077116370949876,-0.005296290818154314,1759343150.2336564
-0.022268216202819296,-0.05208486779145915,-0.005480838612385874,1759343150.2524707
-0.023158856856123122,-0.05488516084362252,-0.006437702503079747,1759343150.2733912
-0.021251422038855928,-0.05388915266391179,-0.0056617617071581545,1759343150.2899506
-0.0207552326312872,-0.052807620380694344,-0.005497235968086603,1759343150.3087227
-0.021739815737474362,-0.05434803084567653,-0.0060415390697852,1759343150.3353553
-0.022619078047110757,-0.054800493615100594,-0.006435892372071206,1759343150.3713882
-0.02160522849962529,-0.05404646724632322,-0.00548495477512678,1759343150.3950071
-0.023211561196146775,-0.05323776013426416,-0.006003528579736699,1759343150.4115074
-0.023357482853248682,-0.0520344057449124,-0.005688185129201293,1759343150.4467256
-0.021554321810350996,-0.05264632567003053,-0.005273431855875364,1759343150.4704113
-0.02319214289640903,-0.05406979356083215,-0.00621932228763621,1759343150.516816
-0.022619662775418256,-0.05253708866753007,-0.005378928187350639,1759343150.552491
-0.022984289676398525,-0.0519747265808192,-0.005486525925072878,1759343150.5884223
-0.022253704626075694,-0.05383416652818186,-0.006012585186612338,1759343150.6196203
-0.022069509569793408,-0.053638873329836446,-0.005356634610286994,1759343150.6471083
-0.02336088012995475,-0.05243451035254087,-0.00603931386420803,1759343150.6658022
-0.022533482219397546,-0.05232354869890518,-0.00576283415531363,1759343150.684698
-0.021542334104286038,-0.052925512095528836,-0.00533280917814773,1759343150.7149394
-0.021794859762854564,-0.05506048649169084,-0.006760761233862329,1759343150.7349775
-0.023399651322645165,-0.054234480953368976,-0.007799106981941148,1759343150.75748
-0.02279994739820011,-0.055423634028138144,-0.008464640643212635,1759343150.7836468
-0.021291653990202778,-0.05283242121698727,-0.00863060543215368,1759343150.813301
-0.02367208295260743,-0.054568771225851825,-0.010630695741824072,1759343150.843891
-0.022420583134685694,-0.05447922273708871,-0.01041312874014896,1759343150.8636117
-0.02027646342613515,-0.053410548246686555,-0.01029328741699153,1759343150.8924365
-0.014733233881996873,-0.052892938836769744,-0.017098489484361615,1759343150.921936
-0.0058821805516308875,-0.04558708545542112,-0.02350311938229215,1759343150.9491773
-0.0035290815908372297,-0.04209192148879693,-0.026572847315666767,1759343150.974782
0.0020287486578449664,-0.03437923408310581,-0.036519931446448786,1759343150.9981377
-0.006418811361988084,-0.03960149825266149,-0.0385802253724168,1759343151.017559
-0.01901336514043313,-0.03736035092071952,-0.04449503068259132,1759343151.0395036
-0.0224474764137087,-0.025210792436526214,-0.050116582821764094,1759343151.061967
-0.03546597142954767,-0.018704481955743167,-0.040300856028095675,1759343151.080527
-0.05741533631605291,-0.017071244727577605,-0.04212938864465492,1759343151.1035123
-0.07811095790479067,-0.0072898507578205915,-0.03027415294748252,1759343151.1231942
-0.08266318510320558,-0.012576395141331197,-0.012786123272173372,1759343151.1433382
-0.12338248828921831,-0.00246499824083668,0.007198241796968222,1759343151.1635952
-0.14408711998054502,0.005513077933979892,0.03271516817153877,1759343151.1847415
-0.1719640265588887,0.011764494914218993,0.06268436511955008,1759343151.206766
-0.15846845378108868,-0.0019570146370675133,0.0763781868321446,1759343151.236338
-0.1796652779979478,-0.007494143047097394,0.09909370874252564,1759343151.2695212
-0.25461981641818643,0.020872857544997427,0.20228792488775815,1759343151.29724
-0.24278093649913615,0.03063617472380322,0.20746899434434504,1759343151.3309405
-0.21904591006102586,0.03637977930606397,0.20049018406186206,1759343151.3590612
-0.17279031539802542,0.0122852605714555,0.14871132246865457,1759343151.3787267
-0.1578699506305048,0.009864020120207675,0.1470227604903816,1759343151.4058845
-0.13187423680692106,0.015480695473130144,0.15591632276763234,1759343151.4263198
-0.10177575004185306,0.007054202083503026,0.11859455100310762,1759343151.4553554
-0.06697801695551833,0.017572665410159817,0.12865869729154109,1759343151.4729896
-0.046131919288314664,0.009922686486545776,0.10776810357434648,1759343151.499712
0.003532905016585791,0.0057765453827891035,0.09657578939517382,1759343151.5214295
-0.007704453108976175,-0.001739396770263888,0.08384949908043086,1759343151.5475786
0.014628588299015102,-0.0058560992206479175,0.08343200749994469,1759343151.5721917
0.11478641173558411,-0.006833521690900663,0.09672517621014917,1759343151.5955226
0.11453719870115234,-0.011334208749635956,0.1017336644545209,1759343151.6319256
0.15705343710753697,-0.006343734156785568,0.11360207930592142,1759343151.6616223
0.21724268324796708,-0.004410744303076015,0.13197860090516655,1759343151.685891
0.22341439457990814,-0.03457293469480632,0.12123398386628953,1759343151.7108662
0.11959947134092881,-0.01960838627069645,0.10083298831919016,1759343151.7396426
0.1576335661506014,-0.03592277729722418,0.0990586194616363,1759343151.7783318
0.1949278750659868,-0.04067974788906536,0.09233994588514459,1759343151.8025064
0.10256939977879073,-0.042774794429571925,0.09051190438135505,1759343151.819299
0.08846693208905715,-0.04613836079522167,0.08362172676369393,1759343151.8368444
0.053993953549405546,-0.03749290063351064,0.07339299944813275,1759343151.854973
0.02139047543570082,-0.03151072760881353,0.06886615986333294,1759343151.876934
-0.01171290355185936,-0.03275686869536349,0.059960293868009724,1759343151.9001577
-0.049640432366339506,-0.032095319475607065,0.052437350482668406,1759343151.9367094
-0.08675037912822989,-0.0335884090213414,0.04327872269475001,1759343151.9528651
-0.1114349979886124,-0.0326664045123252,0.030303989787542257,1759343151.9801044
-0.21668253255113787,-0.0395889609080161,-0.014774636822125153,1759343151.9962378
-0.1389528973920519,-0.026556292014098988,0.020523666879242404,1759343152.0142198
-0.28039955527337546,-0.024936061999670772,-0.03004029333800784,1759343152.038674
-0.2799242355275123,-0.013240125491907184,-0.02553434705509524,1759343152.0573015
-0.21341344524443825,-0.022492697950996357,0.006819625943471547,1759343152.077468
-0.29601042182337783,-0.008483079179606749,0.0009300833936123701,1759343152.097815
-0.2203780564321273,-0.005735218594666117,0.03152863880556827,1759343152.1167274
-0.19093104001365802,-0.008241252945011442,0.054331773213635866,1759343152.1351955
-0.16868836714054652,-0.001182093294442993,0.06939387700318086,1759343152.1481764
-0.2018577594317995,0.019371959540601072,0.10261117831420849,1759343152.1609433
-0.1527094681401847,0.017378447101404536,0.10208253162645511,1759343152.1769848
-0.14267045537305326,0.024544132597609944,0.10417583375980125,1759343152.1940866
-0.14798965359206656,0.05930031233388444,0.13767235345149476,1759343152.2068317
-0.11586780884016164,0.04567049056552419,0.12148980379810265,1759343152.224038
-0.09495606498066106,0.0394689831540722,0.11887294611819665,1759343152.2431762
-0.05684235119575017,0.07660398404611742,0.17472719152351285,1759343152.254512
-0.03755037317606493,0.05012062038060451,0.14440314750615763,1759343152.266491
-0.022463658326803665,0.041771343438926314,0.14124465079560555,1759343152.2777853
-0.027210533299586843,0.025766440243774953,0.12712700123098747,1759343152.288671
-0.022312762530760248,0.0219490974506838,0.12574559103273744,1759343152.3010523
0.021362668060236886,0.0354079533778678,0.1538718946939286,1759343152.3122485
0.04345832137169098,0.033464199834192895,0.15609075306214265,1759343152.3238864
0.0182991080622307,0.02154075264137715,0.1342925227450863,1759343152.3369422
0.05718891387517598,0.024195678134418922,0.14668775153885144,1759343152.3505106
0.08349483893200117,0.02592794272922392,0.1520632283209551,1759343152.362506
0.05095138011397377,0.017787919041121196,0.1353993660355179,1759343152.374668
0.05753229131605162,0.011091886658031614,0.13305697160032393,1759343152.3859253
0.2108241910908283,0.012785892143712372,0.1718026987409912,1759343152.3974998
0.09948809765270653,0.005536964873193296,0.13209609927846158,1759343152.412599
0.227506496539361,-0.006138591858496884,0.15953864688400782,1759343152.4250996
0.19203335854848136,-0.024981337813423404,0.13952429504043645,1759343152.437829
0.11428116312248056,-0.017816752709642784,0.12149971560307074,1759343152.4505992
0.24935321749260275,-0.04225814097668003,0.13658419120145104,1759343152.462048
0.066054512265017,-0.013929892487255529,0.10959565805529388,1759343152.4760609
0.23179543852901052,-0.06285726955233457,0.11472763686838193,1759343152.5072172
0.16733193764465312,-0.055593377504449,0.10734426824282665,1759343152.5370924
0.2573697413616219,-0.10437882645295456,0.10759428879609793,1759343152.5609877
0.21714389670661988,-0.1107448283095164,0.12451463996922835,1759343152.577172
0.1116016498432659,-0.07845621372834942,0.12877052645255863,1759343152.5902958
0.07954133240424954,-0.058277727604982184,0.1239370559276246,1759343152.605623
0.07694435707152515,-0.06401575447425326,0.13937588174016202,1759343152.6281772
0.06332696748732294,-0.05097201566687408,0.1341478618506754,1759343152.6447177
0.0255960986319462,-0.08658857025439223,0.18387248521374022,1759343152.6610663
-0.014701288483747604,-0.04125186808813622,0.1292012644592923,1759343152.683741
-0.07651345225128953,-0.02298688632815403,0.1156099223161357,1759343152.7035587
-0.11558641479688339,-0.004901954147683987,0.0912502502057279,1759343152.7207923
-0.1362883589281716,0.0046193615770065526,0.07571907029687336,1759343152.7375402
-0.1337466158830434,0.006982591396938673,0.06738512590012763,1759343152.752318
-0.025184293137824814,-0.016765326384696945,0.09568887994089005,1759343152.7688184
-0.1826981116156158,0.008903761777613109,0.04574246272328052,1759343152.7836545
-0.22017275099863992,0.007789460375146967,0.03598852952575078,1759343152.8011615
-0.29072431543788485,-0.0034537590140627204,0.003068514255269064,1759343152.815178
-0.2614260902549892,0.0025662607777908464,0.014582213762609236,1759343152.8276272
-0.1982951540941328,-0.004092123220270222,0.038987260383660426,1759343152.8412302
-0.16508098697797083,-0.011530855937952193,0.048431436158443475,1759343152.854643
-0.2880721849926253,-0.006446449243662005,0.012819960852980136,1759343152.8660672
-0.1872090741414718,-0.005467752834588302,0.046519484005944675,1759343152.879254
-0.17741226871890192,-0.004654192739905676,0.050997600881775955,1759343152.8934815
-0.29583409527240456,0.004206077064052079,0.019066992777452385,1759343152.906675
-0.1674836574717827,-0.0031613242063344826,0.05493212185278862,1759343152.9218905
-0.2352981933543944,0.0108300584199215,0.04292531890451222,1759343152.9346468
-0.1902967802693184,0.005743046257066727,0.06009912640108054,1759343152.9665222
-0.23154112337482313,0.0352443869397141,0.07099031537833851,1759343152.9901378
-0.22228667390412735,0.0813328746119664,0.09961417650561799,1759343153.01263
-0.11739601900776299,0.10920197031706982,0.15064480473122782,1759343153.0713403
-0.052367035758379255,0.06477453896488838,0.1622951974864434,1759343153.0884948
0.007950919920253166,0.07134403856130525,0.2129168756768198,1759343153.102806
0.017428695537290054,0.04759561937577513,0.20100523803907844,1759343153.1224556
0.02840534654386935,0.03878138731445989,0.19060208733178932,1759343153.1483395
0.09612265683570369,0.03102521713468584,0.21025794249398833,1759343153.183512
0.22020357132519486,0.012963306465777289,0.2231755332803324,1759343153.201779
0.3383192173408222,-0.04305499618182,0.23553008213126397,1759343153.221041
0.28282275991655215,-0.044444906927437966,0.1956805801563719,1759343153.2375357
0.20805744597204437,-0.05068667144909983,0.16986892693971464,1759343153.2527535
0.22020808680852744,-0.051621951508071744,0.16905374804334042,1759343153.2730925
0.3292043312573678,-0.08534196463262952,0.1673156065375449,1759343153.297989
0.32737946880588586,-0.10844937319214082,0.15973053434860968,1759343153.3114457
0.1550322309993973,-0.04651601138732653,0.1435106317244786,1759343153.3297844
0.3311167689780735,-0.11390840728265461,0.14210914443654962,1759343153.3535223
0.1802878406860341,-0.05259590301337297,0.13732679841955736,1759343153.368012
0.2543386823046336,-0.09498501136602709,0.14143684753979502,1759343153.3879144
0.21411673007699683,-0.1102563455050472,0.15616512019943074,1759343153.4045308
0.195158607108902,-0.12112470162770982,0.17907321136415427,1759343153.4328983
0.1973679463078942,-0.14310612636151399,0.20781554668104374,1759343153.448617
0.11282069996487136,-0.0806998968109599,0.1796547709305163,1759343153.467537
0.07706968862324771,-0.09755114121727422,0.19428431846764188,1759343153.4829874
0.05266688134626644,-0.08214823456953292,0.19102101407642516,1759343153.5081663
0.013689224571250366,-0.06209001708989155,0.1786798420908195,1759343153.5281613
-0.045203403210245005,-0.03642928296541514,0.15923908737515366,1759343153.542622
-0.0067677688279036835,-0.027126192061732946,0.14563645445261256,1759343153.563527
-0.05300147626233592,-0.015376484822494887,0.13320393647908693,1759343153.5807147
-0.11079381672917403,-0.005626371003552413,0.11239000076610219,1759343153.596528
-0.12941361412687777,-0.009214766390840849,0.10172446670344946,1759343153.608795
-0.1030889708492369,-0.005662074436030888,0.10022702838678116,1759343153.625838
-0.1926179522576018,0.024957886015317926,0.07117351832174054,1759343153.6432903
-0.2590271821351699,0.04478372974801405,0.05586147195732377,1759343153.6587508
-0.22796340820581645,0.032258193657379086,0.07909525432444674,1759343153.6757662
-0.21840339810673406,0.038970532255354656,0.09109958601546965,1759343153.699632
-0.29707903682717185,0.07094267656670458,0.085162239367751,1759343153.717503
-0.25507465194628437,0.0740208507677485,0.09931564423651014,1759343153.7297986
-0.20020568531008848,0.05695112187986655,0.11035929641835879,1759343153.7435431
-0.16410072432726241,0.042245625182555216,0.11735269131504139,1759343153.7560835
-0.11646716680996358,0.030923693045304526,0.12358465702820413,1759343153.7716897
-0.15926061840324635,0.047907849186763135,0.12265875125407476,1759343153.7855997
-0.1583262814147472,0.04877179463338109,0.12440351136643961,1759343153.8026202
-0.14849918367046824,0.05791785160252267,0.11739516893327609,1759343153.8391943
-0.14403898072416596,0.07645526339755626,0.08868410835330968,1759343153.870162
-0.08075342293330921,0.03370050212857637,0.06675338221323164,1759343153.887144
-0.058409730163094045,0.006369058506379535,0.07908036278312455,1759343153.9029129
-0.04481804063845542,-0.004408889286336923,0.07041924774593578,1759343153.9220192
-0.030425867673096366,-0.014946237149818915,0.060665079523217966,1759343153.9468582
-0.01989158383150519,-0.021603612078969943,0.055158176748804924,1759343153.9642954
-0.01661829083106886,-0.027080889649387634,0.06250647716277785,1759343153.9846127
-0.007671974715166424,-0.030399455886734168,0.06637539130176452,1759343153.99993
-0.006576253255258471,-0.032958726912782906,0.07382398980387228,1759343154.0145826
-0.029135951510569632,-0.015441442907907272,0.09304048594042652,1759343154.0455906
0.033479443088340055,-0.055293070168474956,0.090689713820743,1759343154.0685022
0.027645373724339714,-0.04172478643812855,0.12014359334081737,1759343154.0911207
0.024663852668999398,-0.03246754020998035,0.13759275199321971,1759343154.1136844
0.023434586863749204,-0.029749600612249488,0.14629594017952696,1759343154.1347194
0.02898718526050133,-0.02498908522501965,0.15979004405580718,1759343154.1773553
0.0523476717051177,-0.024958939708228704,0.18766701691269838,1759343154.1998825
0.033849859007650834,-0.02121317929163192,0.16849854598952804,1759343154.2156708
0.0312005124400926,-0.0236727106070577,0.16222692842978303,1759343154.232581
0.03187061501604661,-0.025048431883925373,0.16120138263256328,1759343154.2461166
0.027099622564472993,-0.024558108915531812,0.15801590015859432,1759343154.2614532
0.01596849768030234,-0.02205483975118411,0.148396752742439,1759343154.2764935
0.025743173420121036,-0.026413531499323975,0.15489403065913862,1759343154.2903795
0.010011393708128287,-0.022468144117119945,0.1421158648503842,1759343154.3060474
0.004395597830581261,-0.019513428002119075,0.13755792995007657,1759343154.3219764
-0.003827571265209739,-0.019649493132565414,0.13343595352508242,1759343154.3409555
-0.01411056207306633,-0.021208465247684674,0.1292935990161616,1759343154.3570142
-0.017923544070011205,-0.01656652243357874,0.12479971255116765,1759343154.3717935
-0.030262402120618485,-0.016244204678451588,0.11614821615592408,1759343154.3861935
-0.0274280964118031,-0.015592348535460874,0.11647222190355921,1759343154.405208
-0.0393089422633247,-0.017653746484888613,0.10576250390365553,1759343154.428636
-0.03727341205370272,-0.01979847314583086,0.10477305093652721,1759343154.4534223
-0.04202505877868044,-0.023056812615158826,0.09969494126679397,1759343154.475081
-0.04621381548068601,-0.024695398004934716,0.09429742930143531,1759343154.5047622
-0.053446723335058274,-0.03014174994499669,0.09371955132485305,1759343154.5282297
-0.05806703682613719,-0.030667112122829653,0.09706901785009568,1759343154.5546436
-0.06425875057328459,-0.028015737588674653,0.09931299092809859,1759343154.5755827
-0.06894879277485319,-0.019973113475218324,0.10563758832529313,1759343154.5963993
-0.057840342030937436,-0.008705173777447847,0.11570109781016465,1759343154.6144755
-0.06458410753026504,0.011118001007166135,0.1316726458792843,1759343154.626654
-0.054226571418215186,0.032274210449944475,0.15742727790619865,1759343154.6437428
-0.02767682845742757,0.04661333455689936,0.17350511661613421,1759343154.6561022
0.037205541812579596,0.0642624305267734,0.22057408008025176,1759343154.691828
0.09590863414653841,0.0766962793552301,0.25866549172865433,1759343154.713341
0.22280852184796615,0.11069726277192721,0.37189177326901834,1759343154.7418957
0.30044857193971847,0.05466829570965019,0.3423561276475038,1759343154.7609785
0.41414407975522527,0.024447757843253003,0.32499950646866005,1759343154.7817175
0.33261486191900425,-0.021858164033629897,0.24289708169225288,1759343154.802419
0.42905555212050833,-0.09073135612809918,0.23067526452886333,1759343154.8213162
0.3649633030890852,-0.11653159927555648,0.20602971471317105,1759343154.8403018
0.36506116122038845,-0.14371213195839513,0.17690754254681273,1759343154.857063
0.24132063123773512,-0.10739245431655856,0.17284466404543214,1759343154.8717494
0.17428936653500532,-0.0613048812171173,0.17558304182408085,1759343154.8873804
0.24903211825764146,-0.10961772529112361,0.19452323496974777,1759343154.9086285
0.12070556016888619,-0.05581412700425825,0.18513293136909972,1759343154.9295578
0.05852474761689592,-0.0834917892318498,0.22251772353792876,1759343154.945969
0.09951927328432648,-0.033186538190726984,0.1870950793507406,1759343154.9652562
0.04387685961319383,-0.0459236823073763,0.2199592977690911,1759343154.9949648
-0.0014925255174189633,-0.021583168017497368,0.2338611899159629,1759343155.0126836
-0.01564116444147451,-0.0030499707451969,0.22514662352546227,1759343155.0412312
0.014238337727951661,-0.013128188877455902,0.20090630535164594,1759343155.0670905
-0.3356511596017666,0.07960944434704993,0.22259398229224514,1759343155.08464
-0.08478470109786199,0.049295507747958496,0.17708263450658798,1759343155.1003003
-0.03277545802306519,0.035705566763154964,0.18030854662901438,1759343155.1209154
-0.12455774699597622,0.07206631397442856,0.16448512504775747,1759343155.1397796
-0.08416380949716765,0.0289378909227329,0.16721237568891667,1759343155.1849668
-0.1729628356189415,0.049568134486129116,0.1366213234013013,1759343155.2000484
-0.043972995762812196,0.012835606741162669,0.15923051918242795,1759343155.2318225
-0.07381280917412361,0.010253384427052835,0.14713477235877148,1759343155.2492976
-0.045441844706431055,0.004153260493810137,0.1574978260457108,1759343155.2651896
-0.02129210274562838,0.000916859882845253,0.1639587617865359,1759343155.2848916
-0.04294576898817037,0.0005233373210338696,0.14775253078075654,1759343155.3031714
-0.0206316785103996,0.005261013688993032,0.14975698888388517,1759343155.3171196
-0.008098470380655557,-0.0007119213388315766,0.15319565607387053,1759343155.359471
-0.004175338659827965,-0.006205698639187588,0.13208998463827315,1759343155.385584
0.006198197440805614,-0.019977217924340658,0.13338595150594182,1759343155.4056273
0.0055397303032420995,-0.016520304445981383,0.1471705640947016,1759343155.4270785
0.01742414299419189,-0.02959688899120719,0.1352125614614647,1759343155.447159
0.018702145630885694,-0.021018335500994346,0.14642179973385322,1759343155.4839656
0.016152585282878867,-0.023610864295255527,0.15248959832289938,1759343155.5171754
0.01042144067011289,-0.01497710926398469,0.15808528667961969,1759343155.534958
0.005061277111522324,-0.013412505906616343,0.15999600001159034,1759343155.5518413
0.0011946148346481762,-0.011978713983078294,0.16383253446483934,1759343155.568733
-0.000593726630387701,-0.012857797517955231,0.16478096181524995,1759343155.5899284
0.0016578463459003684,-0.010991164480483881,0.16522540584602746,1759343155.6088405
0.0012794529403708167,-0.012972668327030196,0.16784088639610908,1759343155.6273096
-0.004914899035390967,-0.018736083625629098,0.1726224009862341,1759343155.6509287
-0.002300337660890141,-0.014651235866535172,0.16981987814952249,1759343155.671653
-0.0019442411903237132,-0.013484846028389176,0.17028824449155153,1759343155.692233
-0.0013031524613590334,-0.010927722591241328,0.16719837366232596,1759343155.7241845
-0.009329012803094415,-0.01206029181063448,0.17022910889963,1759343155.7683165
-0.019962646563706086,-0.010062283226315446,0.1631407613462666,1759343155.8037882
-0.018546715114690457,-0.006737281815461396,0.15743230198784536,1759343155.833989
-0.020996725070335502,-0.005621004008220822,0.15182638280216973,1759343155.8596935
-0.01869754238397262,-0.007237332192620694,0.15128695245140672,1759343155.8799438
-0.029375255778679887,-0.005931917143659024,0.13816214656879305,1759343155.9031177
-0.023624328161048282,-0.00764706621313044,0.14098588384517843,1759343155.9297
-0.03801440798699931,-0.010179492025400416,0.1286203251850874,1759343155.9560592
-0.04055355510326146,-0.008524556853828602,0.13221127518949782,1759343155.979524
-0.033577440565845294,-0.005274068435717576,0.14124173117365157,1759343155.9999382
-0.05059269136209882,0.006656897641716845,0.14193333629876284,1759343156.0167274
-0.03523710058572538,0.008326723619967821,0.15952684106396212,1759343156.037785
-0.02867580172674069,0.03448273113860009,0.18822962471081758,1759343156.0577335
0.016081486239333757,0.055319868439302956,0.2260078840210124,1759343156.078756
0.04701211508355165,0.044198246755147344,0.23198959188729196,1759343156.0991733
0.11849814131633864,0.04507939430729384,0.2768340353451325,1759343156.1211653
0.2103747241844952,0.028467031702210967,0.31390814105537956,1759343156.143203
0.2843610696911394,-0.0058841219673598285,0.31925810936972265,1759343156.1598148
0.26761498107673565,-0.022743147179341214,0.2707035810395513,1759343156.1773946
0.35658571738517,-0.04044884832866808,0.26527032689495667,1759343156.1958525
0.29650301535325585,-0.04987746792764467,0.2340230750428086,1759343156.214014
0.25312585667952764,-0.06122252705905971,0.21724056212013926,1759343156.230255
0.4061405713451143,-0.13547848238171625,0.19274928770484673,1759343156.248188
0.20038174978544715,-0.06808992337848968,0.18525296927038484,1759343156.2678268
0.25047431144164056,-0.11096693945514247,0.17263926524488485,1759343156.283821
0.21931449117138202,-0.10777494413138607,0.17843954992770925,1759343156.3046632
0.18033894261965489,-0.0938164619892439,0.19737954913172379,1759343156.3218265
0.10070003358031704,-0.06336132129261172,0.19833184887567074,1759343156.3351903
0.06088680120032077,-0.03775029901838162,0.19975492924572955,1759343156.3518236
0.04127189846101868,-0.04292609992740337,0.21286473625939062,1759343156.3697157
0.03528035813899273,-0.05112024929250071,0.23108935292510568,1759343156.3906531
0.021161157227611638,-0.03600902132387619,0.23258127764239517,1759343156.4110928
0.01886021992525916,-0.028982221294828716,0.23699799767236984,1759343156.428258
-0.034133235621398236,-0.010394751141012286,0.24092575041664166,1759343156.4416575
-0.012863236737642683,-0.017287627350356605,0.22379269817087039,1759343156.4709628
-0.2349065689403252,0.040929922484755805,0.2179274269948871,1759343156.491442
-0.1562565021149293,0.05820511300386344,0.17834975970636735,1759343156.514181
-0.10601497019763186,0.0529247152459855,0.1727706748456902,1759343156.53276
-0.06638405426979832,0.02504117049411478,0.17901876101507064,1759343156.5510457
-0.1460032775029346,0.039647362085998075,0.16136087074773314,1759343156.5692794
-0.24976411452072372,0.07783592392647883,0.1365283299379436,1759343156.587863
-0.15955474201146821,0.037136897688571785,0.14900945555169914,1759343156.6058104
-0.18590658354271358,0.04472016511754232,0.1382253899637788,1759343156.6265905
-0.12397717650968026,0.02371756771831778,0.158153498157441,1759343156.6448166
-0.11976103104017705,0.0169227347857124,0.16241099198586512,1759343156.665373
-0.07242050141043209,0.01465384358248975,0.17274977972758093,1759343156.6847098
-0.19107279963167997,0.05723285153643575,0.12077066385763818,1759343156.702515
