roll,pitch,yaw,timestamp
0.01,-0.01,-1.47,1758762224.1065996
0.01,-0.01,-1.47,1758762224.108608
0.01,-0.01,-1.47,1758762224.1110415
0.01,-0.01,-1.47,1758762224.1130388
0.01,-0.01,-1.47,1758762224.1153724
0.01,-0.01,-1.47,1758762224.117335
0.01,-0.01,-1.47,1758762224.1196277
0.01,-0.01,-1.47,1758762224.1216471
0.01,-0.01,-1.47,1758762224.1242185
0.01,-0.01,-1.47,1758762224.1262617
0.01,-0.01,-1.47,1758762224.1282108
0.01,-0.01,-1.47,1758762224.1301198
0.01,-0.01,-1.47,1758762224.1329625
0.01,-0.01,-1.47,1758762224.135062
0.01,-0.01,-1.47,1758762224.1375976
0.01,-0.01,-1.47,1758762224.139876
0.01,-0.01,-1.47,1758762224.1418483
0.01,-0.01,-1.47,1758762224.1439562
0.01,-0.01,-1.47,1758762224.1463387
0.01,-0.01,-1.47,1758762224.1481814
0.01,-0.01,-1.47,1758762224.150395
0.01,-0.01,-1.47,1758762224.152343
0.01,-0.01,-1.47,1758762224.1551895
0.01,-0.01,-1.47,1758762224.1570892
0.01,-0.01,-1.47,1758762224.159611
0.01,-0.01,-1.47,1758762224.1621206
0.01,-0.01,-1.47,1758762224.164313
0.01,-0.01,-1.47,1758762224.1662016
0.01,-0.01,-1.47,1758762224.168518
0.01,-0.01,-1.47,1758762224.1704116
0.01,-0.01,-1.47,1758762224.172996
0.01,-0.01,-1.47,1758762224.1749334
0.01,-0.01,-1.47,1758762224.1774218
0.01,-0.01,-1.47,1758762224.1793692
0.01,-0.01,-1.47,1758762224.1816351
0.01,-0.01,-1.47,1758762224.1836526
0.01,-0.01,-1.47,1758762224.1862028
0.01,-0.01,-1.47,1758762224.1887174
0.01,-0.01,-1.47,1758762224.1908264
0.01,-0.01,-1.47,1758762224.192854
0.01,-0.01,-1.47,1758762224.1950295
0.01,-0.01,-1.47,1758762224.1971552
0.01,-0.01,-1.47,1758762224.1994405
0.01,-0.01,-1.47,1758762224.2014406
0.01,-0.01,-1.47,1758762224.2034516
0.01,-0.01,-1.47,1758762224.2054298
0.01,-0.01,-1.47,1758762224.2072165
0.01,-0.01,-1.47,1758762224.2096946
0.01,-0.01,-1.47,1758762224.2121108
0.01,-0.01,-1.47,1758762224.2141905
0.01,-0.01,-1.47,1758762224.216747
0.01,-0.01,-1.47,1758762224.2186496
0.01,-0.01,-1.47,1758762224.2208662
0.01,-0.01,-1.47,1758762224.2236743
0.01,-0.01,-1.47,1758762224.2263873
0.01,-0.01,-1.47,1758762224.228407
0.01,-0.01,-1.47,1758762224.2308784
0.01,-0.01,-1.47,1758762224.233719
0.01,-0.01,-1.47,1758762224.236466
0.01,-0.01,-1.47,1758762224.2392545
0.01,-0.01,-1.47,1758762224.2411227
0.01,-0.01,-1.47,1758762224.2447472
0.01,-0.01,-1.47,1758762224.24691
0.01,-0.01,-1.47,1758762224.2487671
0.01,-0.01,-1.47,1758762224.2522223
0.01,-0.01,-1.47,1758762224.2555425
0.01,-0.01,-1.47,1758762224.25793
0.01,-0.01,-1.47,1758762224.260482
0.01,-0.01,-1.47,1758762224.2629175
0.01,-0.01,-1.47,1758762224.264838
0.01,-0.01,-1.47,1758762224.2680447
0.01,-0.01,-1.47,1758762224.270557
0.01,-0.01,-1.47,1758762224.273711
0.01,-0.01,-1.47,1758762224.2769432
0.01,-0.01,-1.47,1758762224.279623
0.01,-0.01,-1.47,1758762224.282307
0.01,-0.01,-1.47,1758762224.2845263
0.01,-0.01,-1.47,1758762224.2867548
0.01,-0.01,-1.47,1758762224.289356
0.01,-0.01,-1.47,1758762224.2917948
0.01,-0.01,-1.47,1758762224.2949278
0.01,-0.01,-1.47,1758762224.297996
0.01,-0.01,-1.47,1758762224.2999816
0.01,-0.01,-1.47,1758762224.30261
0.01,-0.01,-1.47,1758762224.305701
0.01,-0.01,-1.47,1758762224.3085892
0.01,-0.01,-1.47,1758762224.3111248
0.01,-0.01,-1.47,1758762224.313724
0.01,-0.01,-1.47,1758762224.3169284
0.01,-0.01,-1.47,1758762224.3195903
0.01,-0.01,-1.47,1758762224.322708
0.01,-0.01,-1.47,1758762224.3255396
0.01,-0.01,-1.47,1758762224.3281198
0.01,-0.01,-1.47,1758762224.331241
0.01,-0.01,-1.47,1758762224.3340998
0.01,-0.01,-1.47,1758762224.3371425
0.01,-0.01,-1.47,1758762224.340586
0.01,-0.01,-1.47,1758762224.3433735
0.01,-0.01,-1.47,1758762224.3462882
0.01,-0.01,-1.47,1758762224.348935
0.01,-0.01,-1.47,1758762224.351938
0.01,-0.01,-1.47,1758762224.3546684
0.01,-0.01,-1.47,1758762224.3579364
0.01,-0.01,-1.47,1758762224.3608215
0.01,-0.01,-1.47,1758762224.364501
0.01,-0.01,-1.47,1758762224.3673842
0.01,-0.01,-1.47,1758762224.3705995
0.01,-0.02,-1.47,1758762224.3731651
0.01,-0.02,-1.47,1758762224.3748353
0.01,-0.02,-1.47,1758762224.3769517
0.01,-0.02,-1.47,1758762224.3789086
0.01,-0.02,-1.47,1758762224.3806317
0.01,-0.02,-1.47,1758762224.383629
0.01,-0.01,-1.47,1758762224.3866398
0.01,-0.02,-1.47,1758762224.3888855
0.01,-0.02,-1.47,1758762224.3924909
0.01,-0.01,-1.47,1758762224.3949852
0.01,-0.01,-1.47,1758762224.3972251
0.01,-0.02,-1.47,1758762224.400109
0.01,-0.02,-1.47,1758762224.4032707
0.01,-0.02,-1.47,1758762224.4054198
0.01,-0.02,-1.47,1758762224.4079328
0.01,-0.01,-1.47,1758762224.4109387
0.01,-0.01,-1.47,1758762224.4145415
0.01,-0.01,-1.47,1758762224.417696
0.01,-0.01,-1.47,1758762224.4208915
0.01,-0.01,-1.47,1758762224.4228897
0.01,-0.01,-1.47,1758762224.424529
0.01,-0.01,-1.47,1758762224.426514
0.01,-0.01,-1.47,1758762224.4286168
0.01,-0.01,-1.47,1758762224.4304624
0.01,-0.01,-1.47,1758762224.432805
0.01,-0.01,-1.47,1758762224.436299
0.01,-0.01,-1.47,1758762224.4393487
0.01,-0.01,-1.47,1758762224.4410284
0.01,-0.01,-1.47,1758762224.4439409
0.01,-0.01,-1.47,1758762224.4467485
0.01,-0.01,-1.47,1758762224.449001
0.01,-0.01,-1.47,1758762224.4516518
0.01,-0.01,-1.47,1758762224.4541745
0.01,-0.01,-1.47,1758762224.4564848
0.01,-0.01,-1.47,1758762224.4588797
0.01,-0.02,-1.47,1758762224.4612231
0.01,-0.02,-1.47,1758762224.4634717
0.01,-0.02,-1.47,1758762224.4656625
0.01,-0.02,-1.47,1758762224.4679868
0.01,-0.02,-1.47,1758762224.4702597
0.01,-0.02,-1.47,1758762224.4725723
0.01,-0.02,-1.47,1758762224.474936
0.01,-0.01,-1.47,1758762224.477189
0.01,-0.01,-1.47,1758762224.4800198
0.01,-0.01,-1.47,1758762224.4822743
0.01,-0.01,-1.47,1758762224.4847002
0.01,-0.01,-1.47,1758762224.487109
0.01,-0.02,-1.47,1758762224.489283
0.01,-0.02,-1.47,1758762224.4915557
0.01,-0.02,-1.47,1758762224.494619
0.01,-0.02,-1.47,1758762224.4976883
0.01,-0.02,-1.47,1758762224.5002744
0.01,-0.02,-1.47,1758762224.5024695
0.01,-0.02,-1.47,1758762224.5057433
0.01,-0.02,-1.47,1758762224.508559
0.01,-0.02,-1.47,1758762224.511203
0.01,-0.02,-1.47,1758762224.5134494
0.01,-0.02,-1.47,1758762224.5157225
0.01,-0.02,-1.47,1758762224.5180006
0.01,-0.02,-1.47,1758762224.520223
0.01,-0.02,-1.47,1758762224.522455
0.01,-0.02,-1.47,1758762224.524763
0.01,-0.02,-1.47,1758762224.527345
0.01,-0.02,-1.47,1758762224.529698
0.01,-0.02,-1.47,1758762224.5319376
0.01,-0.02,-1.47,1758762224.5343077
0.01,-0.02,-1.47,1758762224.5365648
0.01,-0.02,-1.47,1758762224.538952
0.01,-0.02,-1.47,1758762224.5412054
0.01,-0.02,-1.47,1758762224.5435452
0.01,-0.02,-1.47,1758762224.5460029
0.01,-0.02,-1.47,1758762224.5489223
0.01,-0.02,-1.47,1758762224.551733
0.01,-0.02,-1.47,1758762224.5546298
0.01,-0.02,-1.47,1758762224.5573113
0.01,-0.02,-1.47,1758762224.5609574
0.01,-0.02,-1.47,1758762224.5636988
0.01,-0.02,-1.47,1758762224.566099
0.01,-0.02,-1.47,1758762224.5687969
0.01,-0.02,-1.47,1758762224.572219
